Ngay,available_from,rain_30d,rain_90d,rain_90d_anom,waterbal_90d,tmax_30d,hot_days_30d,oni,oni_chg_3m,enso
2020-04-22,2020-04-22,58.94000105,74.580001158,-35.86716627870557,-389.84953516200005,31.51833333333333,7.0,0.63,0.050000000000000044,1
2020-04-23,2020-04-23,58.980001050000006,74.70000115799999,-35.74716627870558,-390.787325962,31.549666666666667,7.0,0.63,0.050000000000000044,1
2020-04-24,2020-04-24,60.82000105,76.640001158,-33.807166278705566,-389.01023878200004,31.477333333333334,7.0,0.63,0.050000000000000044,1
2020-04-27,2020-04-27,60.160001030000004,77.140001138,-33.30716629870557,-391.93861528200006,31.316,7.0,0.63,0.050000000000000044,1
2020-04-28,2020-04-28,60.24000103,75.780001078,-34.66716635870557,-395.197672782,31.220000000000002,6.0,0.63,0.050000000000000044,1
2020-04-29,2020-04-29,59.22000097000001,74.86000105,-35.587166386705576,-398.65890897,31.201666666666668,6.0,0.63,0.050000000000000044,1
2020-04-30,2020-04-30,58.98000097,75.06000105,-35.38716638670557,-399.69385553,31.17366666666667,6.0,0.63,0.050000000000000044,1
2020-05-01,2020-05-01,58.82000097,75.06000105,-184.93946240088712,-400.78086949000004,31.14966666666667,6.0,0.53,-0.13,1
2020-05-04,2020-05-04,60.28000102,76.5200011,-183.4794623508871,-400.41281474,31.134333333333334,6.0,0.53,-0.13,1
2020-05-05,2020-05-05,61.70000108,78.02000115999999,-181.9794622908871,-398.47235324,31.111666666666668,5.0,0.53,-0.13,1
2020-05-06,2020-05-06,61.90000115,79.70000123,-180.2994622208871,-396.80037743,31.127,6.0,0.53,-0.13,1
2020-05-07,2020-05-07,55.86000096,80.74000124,-179.2594622108871,-394.82782174,31.259999999999998,7.0,0.53,-0.13,1
2020-05-08,2020-05-08,46.800000839999996,82.28000132,-177.7194621308871,-393.68948278,31.355000000000004,7.0,0.53,-0.13,1
2020-05-11,2020-05-11,32.32000055,82.88000129,-177.1194621608871,-397.20058726999997,31.74266666666667,9.0,0.53,-0.13,1
2020-05-12,2020-05-12,28.540000390000003,83.58000136999999,-176.41946208088712,-397.07160907,31.86,10.0,0.53,-0.13,1
2020-05-13,2020-05-13,25.980000378,83.620001378,-176.37946207288712,-398.20341084200004,32.082,11.0,0.53,-0.13,1
2020-05-14,2020-05-14,25.880000378000002,82.66000136800001,-177.3394620828871,-400.219957952,32.242,11.0,0.53,-0.13,1
2020-05-15,2020-05-15,25.640000398,83.180001388,-176.8194620628871,-400.28811565200004,32.35933333333333,11.0,0.53,-0.13,1
2020-05-18,2020-05-18,46.659999868,107.900000808,-152.0994626428871,-371.724832312,32.278333333333336,11.0,0.53,-0.13,1
2020-05-19,2020-05-19,52.559999848000004,118.24000080799999,-141.75946264288712,-359.836987792,32.220333333333336,11.0,0.53,-0.13,1
2020-05-20,2020-05-20,59.319999748,125.500000728,-134.4994627228871,-351.23524097200004,32.11033333333333,11.0,0.53,-0.13,1
2020-05-21,2020-05-21,62.499999808,128.680000788,-131.3194626628871,-347.145324992,31.937333333333335,10.0,0.53,-0.13,1
2020-05-22,2020-05-22,64.799999828,131.84000080799998,-128.15946264288712,-342.936533512,31.819333333333336,9.0,0.53,-0.13,1
2020-05-25,2020-05-25,92.460000096,162.240001076,-97.75946237488711,-307.20255544400004,31.593666666666667,9.0,0.53,-0.13,1
2020-05-26,2020-05-26,95.95999995599999,166.420000956,-93.57946249488711,-301.864806384,31.567999999999998,9.0,0.53,-0.13,1
2020-05-27,2020-05-27,105.719999696,176.260000696,-83.73946275488711,-290.16956168400003,31.529666666666667,9.0,0.53,-0.13,1
2020-05-28,2020-05-28,116.339999296,186.980000296,-73.01946315488712,-277.267757704,31.458333333333332,9.0,0.53,-0.13,1
2020-05-29,2020-05-29,139.859999296,210.500000296,-49.49946315488711,-252.47218104400002,31.368333333333332,9.0,0.53,-0.13,1
2020-06-01,2020-06-01,166.53999959599997,237.92000061599998,-208.27888898640003,-221.88724886400001,30.980999999999998,8.0,0.3,-0.34,0
2020-06-02,2020-06-02,174.899999376,246.16000041599997,-200.03888918640004,-212.74770062400003,30.833666666666666,7.0,0.3,-0.34,0
2020-06-03,2020-06-03,180.639999254,251.54000030400002,-194.6588892984,-206.75826275600002,30.674333333333333,6.0,0.3,-0.34,0
2020-06-04,2020-06-04,183.37999919400002,254.44000024399998,-191.75888935840004,-202.74509325600002,30.506333333333334,6.0,0.3,-0.34,0
2020-06-05,2020-06-05,184.999999164,254.640000464,-191.55888913840002,-202.237942956,30.347333333333335,5.0,0.3,-0.34,0
2020-06-08,2020-06-08,192.939999324,265.160000644,-181.03888895840004,-189.01140949600003,29.864666666666665,4.0,0.3,-0.34,0
2020-06-09,2020-06-09,196.719999524,268.960000844,-177.23888875840004,-183.70759609600003,29.641666666666666,3.0,0.3,-0.34,0
2020-06-10,2020-06-10,218.199998924,290.340000234,-155.8588893684,-160.092109486,29.428666666666665,2.0,0.3,-0.34,0
2020-06-11,2020-06-11,228.919998604,302.559999994,-143.6388896084,-145.385413986,29.229666666666667,1.0,0.3,-0.34,0
2020-06-12,2020-06-12,244.77999779599998,318.51999919400004,-127.67889040839998,-127.060584266,29.027,0.0,0.3,-0.34,0
2020-06-15,2020-06-15,264.43999819600003,349.499998754,-96.69889084840003,-87.41179766600001,28.509,0.0,0.3,-0.34,0
2020-06-16,2020-06-16,260.799997376,356.019998634,-90.17889096840003,-78.03380434600003,28.484666666666666,0.0,0.3,-0.34,0
2020-06-17,2020-06-17,261.639997736,361.799998614,-84.39889098840001,-69.90656268600002,28.36233333333333,0.0,0.3,-0.34,0
2020-06-18,2020-06-18,255.119997796,365.619998674,-80.57889092840003,-63.86412974600002,28.29733333333333,0.0,0.3,-0.34,0
2020-06-19,2020-06-19,252.659997924,370.419998722,-75.77889088040001,-57.167551018000026,28.247333333333337,0.0,0.3,-0.34,0
2020-06-22,2020-06-22,247.759997144,389.919998422,-56.278891180400024,-32.80849073800002,28.17866666666667,0.0,0.3,-0.34,0
2020-06-23,2020-06-23,243.959996996,391.579998482,-54.61889112040001,-29.99908999800002,28.14333333333333,0.0,0.3,-0.34,0
2020-06-24,2020-06-24,243.919997706,397.25999883199995,-48.938890770400064,-23.178483368000023,28.17933333333333,0.0,0.3,-0.34,0
2020-06-25,2020-06-25,247.319997586,404.619998592,-41.578891010400014,-14.698688268000021,28.129,0.0,0.3,-0.34,0
2020-06-26,2020-06-26,242.379997986,408.25999871199997,-37.938890890400046,-10.23181166800002,28.08833333333333,0.0,0.3,-0.34,0
2020-06-29,2020-06-29,235.739998646,442.279998912,-3.918890690400019,32.540167631999985,27.735333333333333,0.0,0.3,-0.34,0
2020-06-30,2020-06-30,234.899998726,451.97999939199997,5.781109789599952,46.23634105199998,27.562999999999995,0.0,0.3,-0.34,0
2020-07-01,2020-07-01,244.17999840599998,470.399998992,-137.79962533931717,69.00806469199999,27.385,0.0,0.01,-0.62,0
2020-07-02,2020-07-02,255.899999766,490.920000152,-117.27962417931718,93.71286017199998,27.262999999999995,0.0,0.01,-0.62,0
2020-07-03,2020-07-03,263.000000078,503.920000352,-104.2796239793172,111.31341525199998,27.106333333333332,0.0,0.01,-0.62,0
2020-07-06,2020-07-06,282.019999818,528.460000032,-79.73962429931714,140.331449712,27.013666666666666,0.0,0.01,-0.62,0
2020-07-07,2020-07-07,285.159999878,524.2199999720001,-83.97962435931709,135.66168933199998,27.007,0.0,0.01,-0.62,0
2020-07-08,2020-07-08,286.399999818,526.779999952,-81.41962437931716,138.10103647199998,27.016333333333332,0.0,0.01,-0.62,0
2020-07-09,2020-07-09,288.359999998,526.060000252,-82.13962407931717,137.71125947199997,27.002,0.0,0.01,-0.62,0
2020-07-10,2020-07-10,278.680000798,529.200000272,-78.99962405931717,141.06036745199998,27.007666666666662,0.0,0.01,-0.62,0
2020-07-13,2020-07-13,259.140002458,537.3800005319999,-70.81962379931724,149.12227907199997,27.06433333333333,0.0,0.01,-0.62,0
2020-07-14,2020-07-14,252.980002998,543.640000472,-64.55962385931718,156.659574672,27.079333333333334,0.0,0.01,-0.62,0
2020-07-15,2020-07-15,249.220002618,548.880000392,-59.319623939317125,162.62459719199998,27.139666666666663,0.0,0.01,-0.62,0
2020-07-16,2020-07-16,249.560002758,553.740000412,-54.45962391931721,167.976425112,27.178333333333335,0.0,0.01,-0.62,0
2020-07-17,2020-07-17,248.200002858,556.500000462,-51.69962386931718,170.64045250199996,27.231,0.0,0.01,-0.62,0
2020-07-20,2020-07-20,259.70000369,581.9800013619999,-26.219622969317243,200.071721562,27.226333333333333,0.0,0.01,-0.62,0
2020-07-21,2020-07-21,258.44000379,584.960001222,-23.239623109317222,204.84625006199997,27.205333333333336,0.0,0.01,-0.62,0
2020-07-22,2020-07-22,256.56000393,587.500001302,-20.699623029317195,209.235481982,27.172,0.0,0.01,-0.62,0
2020-07-23,2020-07-23,277.76000381,608.5200012419999,0.32037691068273944,231.362538322,27.146333333333335,0.0,0.01,-0.62,0
2020-07-24,2020-07-24,279.72000346,616.100001262,7.900376930682796,240.862111622,27.061,0.0,0.01,-0.62,0
2020-07-27,2020-07-27,294.16000218,648.6999995020001,40.5003751706829,278.64970810200003,27.089,0.0,0.01,-0.62,0
2020-07-28,2020-07-28,290.2200015,659.039999442,50.84037511068277,291.078217902,27.182666666666666,0.0,0.01,-0.62,0
2020-07-29,2020-07-29,292.46000116,675.759999102,67.56037477068287,310.01516406199994,27.33066666666667,0.0,0.01,-0.62,0
2020-07-30,2020-07-30,295.52000022,688.679998642,80.4803743106828,325.819391082,27.424333333333333,0.0,0.01,-0.62,0
2020-07-31,2020-07-31,307.94000162000003,718.659999622,110.4603752906828,360.189326222,27.395666666666667,0.0,0.01,-0.62,0
2020-08-03,2020-08-03,342.24000092,796.100000132,84.07435387298926,447.626751492,27.333666666666666,0.0,-0.23,-0.76,0
2020-08-04,2020-08-04,341.88000176,802.280000842,90.25435458298932,456.84065952199995,27.244666666666667,0.0,-0.23,-0.76,0
2020-08-05,2020-08-05,345.88000266,818.480001732,106.45435547298928,475.05410865199997,27.222333333333335,0.0,-0.23,-0.76,0
2020-08-06,2020-08-06,370.40000252,847.820001652,135.79435539298925,506.469353732,27.18,0.0,-0.23,-0.76,0
2020-08-07,2020-08-07,371.28000224,850.620001382,138.59435512298933,511.32053396199996,27.112666666666666,0.0,-0.23,-0.76,0
2020-08-10,2020-08-10,382.40000188,882.140001722,170.11435546298924,550.8450751219999,26.868333333333332,0.0,-0.23,-0.76,0
2020-08-11,2020-08-11,384.70000159999995,887.200001454,175.1743551949893,558.556520814,26.811999999999998,0.0,-0.23,-0.76,0
2020-08-12,2020-08-12,396.74000024,908.2400003939999,196.2143541349892,582.788294294,26.716666666666665,0.0,-0.23,-0.76,0
2020-08-13,2020-08-13,397.50000006,915.5000001340001,203.47435387498933,593.0350813939999,26.66,0.0,-0.23,-0.76,0
2020-08-14,2020-08-14,400.76000078,914.4200015939999,202.3943553349892,592.645531674,26.590666666666667,0.0,-0.23,-0.76,0
2020-08-17,2020-08-17,394.33999976,911.400000954,199.37435469498928,588.943648914,26.550666666666665,0.0,-0.23,-0.76,0
2020-08-18,2020-08-18,399.25999964000005,915.860001034,203.83435477498927,593.476973194,26.509666666666664,0.0,-0.23,-0.76,0
2020-08-19,2020-08-19,403.55999934,923.040000894,211.01435463498922,601.815279314,26.433666666666667,0.0,-0.23,-0.76,0
2020-08-20,2020-08-20,405.45999917999995,925.620000574,213.59435431498923,606.528069474,26.293,0.0,-0.23,-0.76,0
2020-08-21,2020-08-21,405.39999926,909.720000334,197.6943540749893,590.332548234,26.267,0.0,-0.23,-0.76,0
2020-08-24,2020-08-24,379.83999889999996,902.7000003259999,190.67435406698917,584.0024728259999,26.253,0.0,-0.23,-0.76,0
2020-08-25,2020-08-25,361.46000062,894.380000566,182.3543543069893,574.892647526,26.327,0.0,-0.23,-0.76,0
2020-08-26,2020-08-26,354.26000088,886.620001086,174.59435482698927,566.452010546,26.351333333333333,0.0,-0.23,-0.76,0
2020-08-27,2020-08-27,348.68000065999996,867.860000806,155.8343545469893,548.367721406,26.320333333333334,0.0,-0.23,-0.76,0
2020-08-28,2020-08-28,335.52000121,863.720001016,151.69435475698924,545.111414256,26.268666666666665,0.0,-0.23,-0.76,0
2020-08-31,2020-08-31,261.60000149,851.980001116,139.9543548569893,534.4443896959999,26.612666666666666,0.0,-0.23,-0.76,0
2020-09-01,2020-09-01,251.14000109,856.240000828,77.45066706549437,539.5792497680001,26.682000000000002,0.0,-0.36,-0.6599999999999999,0
2020-09-02,2020-09-02,273.43999909,886.160000028,107.37066626549438,570.112901348,26.758,0.0,-0.36,-0.6599999999999999,0
2020-09-03,2020-09-03,299.51999603,916.799997708,138.01066394549434,601.2230453279999,26.85333333333333,0.0,-0.36,-0.6599999999999999,0
2020-09-04,2020-09-04,291.51999473,919.419997208,140.6306634454944,603.387422268,26.898666666666664,0.0,-0.36,-0.6599999999999999,0
2020-09-07,2020-09-07,262.35999467,930.4199969279999,151.6306631654943,615.255689508,27.037333333333333,0.0,-0.36,-0.6599999999999999,0
2020-09-08,2020-09-08,258.75999479,913.699997468,134.91066370549436,597.8533400480001,27.145,0.0,-0.36,-0.6599999999999999,0
2020-09-09,2020-09-09,257.59999531,910.8199984280001,132.03066466549444,594.5124688279999,27.209333333333333,0.0,-0.36,-0.6599999999999999,0
2020-09-10,2020-09-10,270.87999537,913.299999028,134.51066526549437,596.637155288,27.267666666666667,0.0,-0.36,-0.6599999999999999,0
2020-09-11,2020-09-11,267.99999683,923.879999528,145.09066576549435,606.826039888,27.34766666666667,0.0,-0.36,-0.6599999999999999,0
2020-09-14,2020-09-14,280.09999701000004,926.9200005480001,148.13066678549444,607.396741168,27.50333333333333,0.0,-0.36,-0.6599999999999999,0
2020-09-15,2020-09-15,275.93999750999996,927.480000408,148.6906666454944,606.999547088,27.49233333333333,0.0,-0.36,-0.6599999999999999,0
2020-09-16,2020-09-16,274.13999681,930.4199999680001,151.63066620549444,610.760024948,27.461000000000002,0.0,-0.36,-0.6599999999999999,0
2020-09-17,2020-09-17,275.67999669,938.8799998000001,160.09066603749443,622.06957026,27.32033333333333,0.0,-0.36,-0.6599999999999999,0
2020-09-18,2020-09-18,313.83999237,977.0999953999999,198.31066163749426,662.97089192,27.245,0.0,-0.36,-0.6599999999999999,0
2020-09-21,2020-09-21,345.17999403000005,1009.13999712,230.35066335749434,699.69484082,27.261000000000003,0.0,-0.36,-0.6599999999999999,0
2020-09-22,2020-09-22,351.83999417,1013.2999967100001,234.51066294749444,704.20364267,27.285000000000004,0.0,-0.36,-0.6599999999999999,0
2020-09-23,2020-09-23,371.01999353,1026.39999627,247.61066250749434,716.96252337,27.314,0.0,-0.36,-0.6599999999999999,0
2020-09-24,2020-09-24,381.33999383,1033.33999641,254.55066264749428,723.85916255,27.243333333333332,0.0,-0.36,-0.6599999999999999,0
2020-09-25,2020-09-25,386.71999481,1035.1399978700001,256.3506641074945,725.5479014499999,27.167666666666666,0.0,-0.36,-0.6599999999999999,0
2020-09-28,2020-09-28,390.25999474,1011.67999663,232.89066286749437,699.09173167,27.084,0.0,-0.36,-0.6599999999999999,0
2020-09-29,2020-09-29,386.09999484,995.79999713,217.01066336749432,682.77405599,26.994333333333334,0.0,-0.36,-0.6599999999999999,0
2020-09-30,2020-09-30,388.21999424,984.29999559,205.51066182749435,670.71656981,26.938666666666666,0.0,-0.36,-0.6599999999999999,0
2020-10-01,2020-10-01,392.31999544,985.5599961900001,172.2557498924249,670.83697281,26.932666666666666,0.0,-0.53,-0.54,-1
2020-10-02,2020-10-02,370.63999623999996,986.3199962499999,173.0157499524247,671.44834833,26.941666666666666,0.0,-0.53,-0.54,-1
2020-10-05,2020-10-05,365.3600001,1002.89999743,189.59575113242477,691.29349577,26.776666666666667,0.0,-0.53,-0.54,-1
2020-10-06,2020-10-06,366.46000094,1010.73999825,197.43575195242477,701.10292515,26.728666666666665,0.0,-0.53,-0.54,-1
2020-10-07,2020-10-07,406.07999914000004,1048.13999607,234.83574977242483,741.120949718,26.596999999999998,0.0,-0.53,-0.54,-1
2020-10-08,2020-10-08,408.23999901999997,1043.2599956899999,229.95574939242465,737.632774538,26.50133333333333,0.0,-0.53,-0.54,-1
2020-10-09,2020-10-09,413.77999856,1053.77999575,240.47574945242468,750.3559385980001,26.428,0.0,-0.53,-0.54,-1
2020-10-12,2020-10-12,450.80000258,1117.0400000099999,303.73575371242464,818.397813886,26.13633333333333,0.0,-0.53,-0.54,-1
2020-10-13,2020-10-13,444.9800023,1115.66000005,302.3557537524248,818.724277186,26.033,0.0,-0.53,-0.54,-1
2020-10-14,2020-10-14,436.2200019,1113.57999969,300.2757533924248,818.924900286,25.951999999999998,0.0,-0.53,-0.54,-1
2020-10-15,2020-10-15,473.94000246,1153.22000001,339.9157537124247,860.370167506,25.893000000000004,0.0,-0.53,-0.54,-1
2020-10-16,2020-10-16,539.96000144,1208.43999801,395.13575171242474,918.052752596,25.799333333333333,0.0,-0.53,-0.54,-1
2020-10-19,2020-10-19,503.26000516000005,1243.15999841,429.85575211242485,959.8817372020001,25.853666666666665,0.0,-0.53,-0.54,-1
2020-10-20,2020-10-20,517.48000582,1263.11999893,449.81575263242485,981.330413702,25.862000000000002,0.0,-0.53,-0.54,-1
2020-10-21,2020-10-21,512.94000554,1244.31999885,431.01575255242483,963.459236622,25.782333333333334,0.0,-0.53,-0.54,-1
2020-10-22,2020-10-22,503.44000561999997,1237.01999887,423.7157525724249,955.2248547019999,25.757,0.0,-0.53,-0.54,-1
2020-10-23,2020-10-23,484.54000628,1235.3999987099999,422.09575241242464,954.599269542,25.679,0.0,-0.53,-0.54,-1
2020-10-26,2020-10-26,468.04000528,1205.28000077,391.9757544724248,926.3719810020001,25.658666666666665,0.0,-0.53,-0.54,-1
2020-10-27,2020-10-27,468.62000526,1191.78000119,378.4757548924247,913.958032942,25.645333333333333,0.0,-0.53,-0.54,-1
2020-10-28,2020-10-28,516.22000264,1232.37999905,419.0757527524247,956.8977053919999,25.428333333333335,0.0,-0.53,-0.54,-1
2020-10-29,2020-10-29,516.72000238,1204.57999789,391.27575159242474,927.158778712,25.465666666666667,0.0,-0.53,-0.54,-1
2020-10-30,2020-10-30,509.44000286,1159.2599985900001,345.9557522924249,879.127800852,25.49866666666667,0.0,-0.53,-0.54,-1
2020-11-02,2020-11-02,462.18000127000005,1120.53999662,429.75738747925004,837.025046162,25.363333333333333,0.0,-0.85,-0.62,-1
2020-11-03,2020-11-03,449.86000087,1103.29999572,412.51738657925,819.098517282,25.349666666666664,0.0,-0.85,-0.62,-1
2020-11-04,2020-11-04,440.34000081,1072.83999572,382.05738657924996,788.158124862,25.371666666666666,0.0,-0.85,-0.62,-1
2020-11-05,2020-11-05,434.36000001,1073.81999602,383.03738687925,788.9156073620001,25.365333333333336,0.0,-0.85,-0.62,-1
2020-11-06,2020-11-06,406.66000184999996,1075.09999566,384.31738651925014,791.156474422,25.377333333333333,0.0,-0.85,-0.62,-1
2020-11-09,2020-11-09,370.47999997000005,1062.2599963,371.47738715925004,778.172052542,25.355666666666664,0.0,-0.85,-0.62,-1
2020-11-10,2020-11-10,396.17999377,1116.73999316,425.95738401925007,833.854393816,25.293,0.0,-0.85,-0.62,-1
2020-11-11,2020-11-11,394.09999349000003,1113.6399934400001,422.85738429925016,830.1310197759999,25.297333333333334,0.0,-0.85,-0.62,-1
2020-11-12,2020-11-12,390.1199936,1105.0199928700001,414.23738372925015,820.951590526,25.329,0.0,-0.85,-0.62,-1
2020-11-13,2020-11-13,385.33999394,1101.6599928500002,410.87738370925024,816.864893446,25.349666666666668,0.0,-0.85,-0.62,-1
2020-11-16,2020-11-16,243.41999380000001,1073.85999305,383.07738390925,790.614563506,25.601,0.0,-0.85,-0.62,-1
2020-11-17,2020-11-17,233.539994,1063.5199931299999,372.7373839892499,779.149887886,25.702666666666666,0.0,-0.85,-0.62,-1
2020-11-18,2020-11-18,220.2399942,1057.93999343,367.15738428925,771.294384806,25.781333333333333,0.0,-0.85,-0.62,-1
2020-11-19,2020-11-19,197.8199936,1055.53999327,364.75738412925,768.3684899460001,25.835333333333335,0.0,-0.85,-0.62,-1
2020-11-20,2020-11-20,195.39999368000002,1053.5199932500002,362.73738410925023,766.764018546,25.88333333333333,0.0,-0.85,-0.62,-1
2020-11-23,2020-11-23,188.97999356000003,1047.27999351,356.49738436924997,760.445263146,25.949,0.0,-0.85,-0.62,-1
2020-11-24,2020-11-24,186.37999356,1044.4199933900002,353.6373842492502,758.114678366,25.97533333333333,0.0,-0.85,-0.62,-1
2020-11-25,2020-11-25,183.03999356,1039.6399936700002,348.8573845292502,752.709720506,25.975666666666665,0.0,-0.85,-0.62,-1
2020-11-26,2020-11-26,179.61999348,1035.8799934600002,345.0973843192502,748.159120976,25.99566666666667,0.0,-0.85,-0.62,-1
2020-11-27,2020-11-27,126.09999608000001,1032.5799934600002,341.7973843192502,744.7755478160001,26.166999999999998,0.0,-0.85,-0.62,-1
2020-11-30,2020-11-30,164.97999785000002,1053.87999536,363.0973862192501,772.1111023139999,25.85033333333333,0.0,-0.85,-0.62,-1
2020-12-01,2020-12-01,168.11999767,1023.03999598,551.4162336735644,742.215820494,25.752333333333336,0.0,-1.12,-0.7600000000000001,-1
2020-12-02,2020-12-02,168.07999767,989.09999826,517.4762359535646,708.5680007939999,25.712666666666667,0.0,-1.12,-0.7600000000000001,-1
2020-12-03,2020-12-03,168.07999767,979.85999866,508.2362363535645,699.782466994,25.632,0.0,-1.12,-0.7600000000000001,-1
2020-12-04,2020-12-04,167.65999767,973.3599985799999,501.73623627356443,693.932388254,25.521666666666665,0.0,-1.12,-0.7600000000000001,-1
2020-12-07,2020-12-07,144.15999745000002,957.83999864,486.2162363335645,680.9445673739999,25.332333333333334,0.0,-1.12,-0.7600000000000001,-1
2020-12-08,2020-12-08,144.13999745,948.4999979199999,476.87623561356446,672.628134074,25.271,0.0,-1.12,-0.7600000000000001,-1
2020-12-09,2020-12-09,140.55999701000002,931.93999794,460.31623563356453,657.7272751539999,25.247333333333337,0.0,-1.12,-0.7600000000000001,-1
2020-12-10,2020-12-10,65.34000121,914.07999754,442.45623523356454,640.915854854,25.387,0.0,-1.12,-0.7600000000000001,-1
2020-12-11,2020-12-11,62.02000117,906.91999724,435.29623493356456,634.2234781139999,25.404333333333334,0.0,-1.12,-0.7600000000000001,-1
2020-12-14,2020-12-14,63.2600012,880.03999714,408.4162348335645,609.030156154,25.512666666666668,0.0,-1.12,-0.7600000000000001,-1
2020-12-15,2020-12-15,62.7200013,874.01999754,402.3962352335645,602.623492014,25.483,0.0,-1.12,-0.7600000000000001,-1
2020-12-16,2020-12-16,62.8000013,860.97999766,389.3562353535645,587.257501974,25.441333333333333,0.0,-1.12,-0.7600000000000001,-1
2020-12-17,2020-12-17,62.920001299999996,812.6000020600001,340.9762397535646,536.5900431939999,25.376333333333335,0.0,-1.12,-0.7600000000000001,-1
2020-12-18,2020-12-18,62.9000013,786.40000066,314.77623835356457,508.600543934,25.275333333333332,0.0,-1.12,-0.7600000000000001,-1
2020-12-21,2020-12-21,60.78000136,759.1600006399999,287.5362383335644,482.474550814,24.77766666666667,0.0,-1.12,-0.7600000000000001,-1
2020-12-22,2020-12-22,61.40000132,739.10000128,267.47623897356453,464.19207825399997,24.642666666666667,0.0,-1.12,-0.7600000000000001,-1
2020-12-23,2020-12-23,64.5200014,730.46000108,258.8362387735645,457.022687394,24.563,0.0,-1.12,-0.7600000000000001,-1
2020-12-24,2020-12-24,66.94000141999999,724.64,253.0162376935645,451.753996434,24.527666666666665,0.0,-1.12,-0.7600000000000001,-1
2020-12-25,2020-12-25,67.10000142,718.18000026,246.55623795356456,445.025033794,24.48966666666667,0.0,-1.12,-0.7600000000000001,-1
2020-12-28,2020-12-28,64.36000143999999,707.08000006,235.4562377535645,430.97173249400004,24.608,0.0,-1.12,-0.7600000000000001,-1
2020-12-29,2020-12-29,36.48000004,698.06000044,226.43623813356447,420.617470594,24.778666666666666,0.0,-1.12,-0.7600000000000001,-1
2020-12-30,2020-12-30,22.31999972,683.8799996399999,212.25623733356446,405.61932909399997,24.830666666666666,0.0,-1.12,-0.7600000000000001,-1
2020-12-31,2020-12-31,21.25999992,673.65999966,202.03623735356456,395.999883514,24.739666666666665,0.0,-1.12,-0.7600000000000001,-1
2021-01-01,2021-01-01,21.439999919999998,651.6999988599999,419.987870073032,375.45939927399996,24.580333333333332,0.0,-1.2,-0.6699999999999999,-1
2021-01-04,2021-01-04,22.53999992,619.2999976,387.58786881303206,341.417360614,24.629,0.0,-1.2,-0.6699999999999999,-1
2021-01-05,2021-01-05,22.599999920000002,576.0799994,344.3678706130321,296.296382346,24.654333333333334,0.0,-1.2,-0.6699999999999999,-1
2021-01-06,2021-01-06,19.51999996,569.11999958,337.4078707930321,288.619195666,24.704333333333334,0.0,-1.2,-0.6699999999999999,-1
2021-01-07,2021-01-07,19.55999996,554.27999932,322.5678705330321,271.85791438599995,24.761,0.0,-1.2,-0.6699999999999999,-1
2021-01-08,2021-01-08,17.60000014,528.63999712,296.92786833303205,244.88979384599998,24.793999999999997,0.0,-1.2,-0.6699999999999999,-1
2021-01-11,2021-01-11,15.18000014,467.01999488,235.3078660930321,178.794100278,24.471,0.0,-1.2,-0.6699999999999999,-1
2021-01-12,2021-01-12,13.140000160000001,462.23999522,230.5278664330321,172.480386598,24.276666666666667,0.0,-1.2,-0.6699999999999999,-1
2021-01-13,2021-01-13,12.02000014,418.11999482,186.40786603303206,126.734728838,24.148,0.0,-1.2,-0.6699999999999999,-1
2021-01-14,2021-01-14,11.28000012,345.33999622,113.62786743303207,51.169506647999995,24.125999999999998,0.0,-1.2,-0.6699999999999999,-1
2021-01-15,2021-01-15,11.060000120000002,317.27999522000005,85.56786643303212,19.834207381999992,24.134666666666664,0.0,-1.2,-0.6699999999999999,-1
2021-01-18,2021-01-18,10.70000012,271.29999502000004,39.587866233032116,-31.32808053800001,24.052,0.0,-1.2,-0.6699999999999999,-1
2021-01-19,2021-01-19,10.5600001,266.97999516,35.267866373032064,-36.200975938000006,24.099666666666668,0.0,-1.2,-0.6699999999999999,-1
2021-01-20,2021-01-20,11.06000008,266.7799951,35.067866313032084,-35.82505727800001,24.243666666666666,0.0,-1.2,-0.6699999999999999,-1
2021-01-21,2021-01-21,11.18000012,265.73999512000006,34.02786633303214,-36.663792138000005,24.332666666666668,0.0,-1.2,-0.6699999999999999,-1
2021-01-22,2021-01-22,11.08000024,264.5799952,32.86786641303206,-37.85834839800001,24.40666666666667,0.0,-1.2,-0.6699999999999999,-1
2021-01-25,2021-01-25,9.46000018,256.21999508000005,24.507866293032123,-48.72616481800001,24.564,0.0,-1.2,-0.6699999999999999,-1
2021-01-26,2021-01-26,9.680000159999999,203.07999768,-28.632131106967933,-105.514350388,24.55366666666667,0.0,-1.2,-0.6699999999999999,-1
2021-01-27,2021-01-27,9.78000016,200.13999784,-31.572130946967917,-109.55778992800002,24.544,0.0,-1.2,-0.6699999999999999,-1
2021-01-28,2021-01-28,9.78000016,198.39999774,-33.31213104696792,-112.009262688,24.502999999999997,0.0,-1.2,-0.6699999999999999,-1
2021-01-29,2021-01-29,9.70000016,196.99999773,-34.712131056967934,-114.46116263800002,24.505666666666666,0.0,-1.2,-0.6699999999999999,-1
2021-02-01,2021-02-01,7.240000139999999,196.77999773,95.40023324719763,-117.132299118,25.041,0.0,-1.08,-0.2300000000000001,-1
2021-02-02,2021-02-02,7.240000139999999,196.35999773,94.98023324719765,-118.95340755800001,25.108999999999998,0.0,-1.08,-0.2300000000000001,-1
